"ParkCode","LocationType","StationID","variable","mean","sd","N","SE","parm","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"ACAD","Lake","ACUHAD","COND",38.442,4.52404145771357,10,1.43062752354032,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","DO (%)",0.93,0.575519089363874,10,0.181995115929583,"min",0.611,0.672,0.82,0.993,0.998,1,1,1,1
"ACAD","Lake","ACUHAD","DO_mg.L",0.108,0.0630343821523883,10,0.0199332218503014,"min",0.652,0.713,0.853,0.997,0.999,1,1,1,1
"ACAD","Lake","ACUHAD","DOC_mgL",2.9329,0.371309529458465,10,0.117418383001414,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","eqPH",6.4818,0.264449449065622,10,0.0836262585024053,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","FPH",6.002,0.191183448841972,10,0.0604575149266914,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","K_ueqL",5.71351,1.42002488432813,10,0.449051296859402,"min",0.996,0.999,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Mg_ueqL",30.76739,2.3684497013166,10,0.748969557970594,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Na_ueqL",217.8045,36.1204575344776,10,11.4222915936339,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","NO3_ueq/L",1.45,0.337885582211888,7,0.127708746018132,"min",0.988,0.995,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","pH",5.233,0.249267816704131,10,0.0788254048162421,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","PO4_ug/L",1.54,0.829457654133109,5,0.370944739819828,"min",0.473,0.529,0.683,0.951,0.976,0.998,0.99,0.997,1
"ACAD","Lake","ACUHAD","SO4_ueqL",48.134,10.7431344484642,10,3.39727740665636,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Specific conductance",34,5.03322295684717,10,1.59164485150844,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","T_Dis_N_mgL",0.123,0.00790569415042095,5,0.00353553390593274,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","T_Dis_P_ugL",1.98,0.408656334834051,5,0.182756668824971,"min",0.983,0.992,0.999,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","TCOLOR",12.7966,3.76415019773535,10,1.19032880798169,"min",0.982,0.991,0.999,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","TN_mg/L",0.1214,0.0219251251105008,10,0.00693333333333333,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","TP_ug/L",4.68,0.861265219184995,10,0.272355976210873,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACUHAD","Water Temperature",7.223,1.77384109272004,10,0.560937806019725,"min",0.997,0.999,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","ACOLOR",37.9639,7.98033199601788,10,2.52360255917343,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Al_ugL",20.43,6.67583536179389,10,2.11108450275629,"min",0.961,0.979,0.998,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","ANC",38.9649,8.24382368739706,10,2.60692594810226,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","BP_mmHg",748.484671348,4.20679752588256,10,1.330306183695,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Ca_ueqL",42.6015,4.30084046695785,10,1.3600451728609,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","CHLA_ugL",2.6597,1.21625874896933,10,0.384614787085006,"min",0.815,0.864,0.955,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Cl_ueqL",112.211485714286,17.1016167019233,10,5.40800604492544,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","COND",24.376,1.37322976955788,10,0.434253382255107,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","DO (%)",0.55,0.932440048713291,10,0.294863433549236,"min",0.156,0.175,0.238,0.381,0.438,0.612,0.494,0.563,0.753
"ACAD","Lake","ACWHOL","DO_mg.L",0.059,0.104291258821949,10,0.0329797917923486,"min",0.147,0.165,0.225,0.356,0.41,0.578,0.462,0.529,0.718
"ACAD","Lake","ACWHOL","DOC_mgL",3.091,0.424302041265679,10,0.13417608662583,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","eqPH",6.618,0.198609052048379,10,0.0628056968399807,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","FPH",6.0789,0.0953175394842593,10,0.030142052573329,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","K_ueqL",5.39301,1.19618334571066,10,0.37826638716063,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Mg_ueqL",30.55919045194,1.53110240980982,10,0.484177094597157,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Na_ueqL",118.5405,36.3704660748251,10,11.5013512358331,"min",0.975,0.987,0.999,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","pH",5.266,0.22998550678974,10,0.0727278030283697,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","SO4_ueqL",22.263,5.7311741089123,10,1.81235638511488,"min",0.995,0.998,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Specific conductance",23.7,1.41813649241218,10,0.448454134902457,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","T_Dis_N_mgL",0.2004,0.037845739522435,5,0.016925129246183,"min",0.992,0.997,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","T_Dis_P_ugL",3.06,1.03585713300628,5,0.463249392876019,"min",0.786,0.839,0.941,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","TCOLOR",16.5919,1.50337046886876,10,0.475407484866053,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","TN_mg/L",0.1941,0.042193864746219,10,0.0133428715883134,"min",0.999,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","TP_ug/L",8.88,1.24525767079214,10,0.39378505134993,"min",1,1,1,1,1,1,1,1,1
"ACAD","Lake","ACWHOL","Water Temperature",9.124,1.29336082445009,10,0.408996604169548,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","ACOLOR",17.1069,5.42515217298096,10,1.71558375196316,"min",0.968,0.983,0.998,1,1,1,1,1,1
"MABI","Pond","MABIPA","ANC",1467.7954,251.0923176099,10,79.4023626617691,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","BP_mmHg",724.220746115,3.88713265376465,10,1.2292192753111,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","DO (%)",31.21,31.5010564196751,10,9.96150869876424,"min",0.321,0.363,0.491,0.786,0.85,0.961,0.902,0.943,0.993
"MABI","Pond","MABIPA","DO_mg.L",2.823,2.85531492717237,10,0.902929860694248,"min",0.32,0.362,0.49,0.784,0.848,0.96,0.901,0.942,0.993
"MABI","Pond","MABIPA","FPH",8.18313333333333,0.134512304269907,9,0.0448374347566356,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","NH3_mg/L",0.0648,0.0835805001181496,5,0.0373783359715223,"min",0.141,0.158,0.215,0.338,0.389,0.552,0.44,0.504,0.691
"MABI","Pond","MABIPA","pH",7.021,0.514056849428587,10,0.162559049100456,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","Specific conductance",147.9,18.4176847380747,10,5.82418329992378,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","T_Dis_N_mgL",0.2898,0.0298362195996745,5,0.0133431630432967,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","T_Dis_P_ugL",4.56,1.38672275527591,5,0.620161269348546,"min",0.851,0.895,0.97,1,1,1,1,1,1
"MABI","Pond","MABIPA","TN_mg/L",0.3595,0.0722284185376119,10,0.0228406314370782,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","TP_ug/L",9.68888888888889,0.539547135207955,9,0.179849045069318,"min",1,1,1,1,1,1,1,1,1
"MABI","Pond","MABIPA","Water Temperature",13.054,2.14546653823048,10,0.678456090448503,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","ACOLOR",6.4973,2.01311411886052,10,0.636602580544216,"min",0.973,0.986,0.999,1,1,1,1,1,1
"MABI","Stream","MABISA","ANC",1489.53417676975,117.633039281356,10,37.1988332217142,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","BP_mmHg",729.687071775,2.89993710658044,10,0.917040632803265,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","Discharge",0.0652,0.0478674094649887,10,0.0151370039601266,"min",0.496,0.554,0.708,0.963,0.983,0.999,0.994,0.998,1
"MABI","Stream","MABISA","DO (%)",94.05,1.96934845401552,10,0.622762662122042,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","DO_mg.L",9.356,0.297254100055828,10,0.094,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","FPH",8.11928888888889,0.0568520106162579,9,0.0189506702054193,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","NO2+NO3_mg/L",0.0696666666666667,0.0456493884588465,6,0.0186362847990449,"min",0.411,0.462,0.609,0.904,0.945,0.993,0.972,0.988,1
"MABI","Stream","MABISA","pH",7.925,0.126600860098886,10,0.040034707164881,"min",1,1,1,1,1,1,1,1,1
"MABI","Stream","MABISA","PO4_ug/L",2.4,1.89420167880825,6,0.773304597167248,"min",0.317,0.358,0.485,0.778,0.843,0.958,0.896,0.939,0.992
"MABI","Stream","MABISA","Specific conductance",143,38.262252939418,10,12.0995867698033,"min",0.992,0.997,1,1,1,1,1,1,1
"MABI","Stream","MABISA","T_Dis_N_mgL",0.173,0.0381510157138706,5,0.0170616529093755,"min",0.972,0.986,0.999,1,1,1,1,1,1
"MABI","Stream","MABISA","T_Dis_P_ugL",2.94,0.598331012066064,5,0.267581763205193,"min",0.985,0.993,1,1,1,1,1,1,1
"MABI","Stream","MABISA","TN_mg/L",0.1619,0.0457904648007275,10,0.0144802163888067,"min",0.987,0.994,1,1,1,1,1,1,1
"MABI","Stream","MABISA","TotalArea",0.355325,0.264390787185873,10,0.0836077079872218,"min",0.488,0.545,0.699,0.959,0.98,0.999,0.993,0.998,1
"MABI","Stream","MABISA","TotalVel",0.168008031008865,0.112674447615759,10,0.0356307888567128,"min",0.556,0.616,0.769,0.983,0.994,1,0.998,1,1
"MABI","Stream","MABISA","TP_ug/L",7.66666666666667,2.20510770711999,9,0.735035902373331,"min",0.977,0.989,0.999,1,1,1,1,1,1
"MABI","Stream","MABISA","Water Temperature",8.093,3.28507077549328,10,1.03883059254144,"min",0.881,0.92,0.98,1,1,1,1,1,1
"MIMA","Stream","MIMASA","ACOLOR",84.3408,38.6107023413054,10,12.2097761457321,"min",0.814,0.864,0.954,1,1,1,1,1,1
"MIMA","Stream","MIMASA","ANC",748.233922961581,80.8675968017413,10,25.572579479765,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","BP_mmHg",748.243140496,6.79910139878586,10,2.15006464626001,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","Discharge",1.0919,0.701236281307679,10,0.221750382687882,"min",0.586,0.646,0.797,0.989,0.996,1,0.999,1,1
"MIMA","Stream","MIMASA","DO (%)",57.18,4.89666553210788,10,1.54846160215013,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","DO_mg.L",5.39,0.450875691170958,10,0.14257941257029,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","FPH",7.08118888888889,0.197082777307179,9,0.065694259102393,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","NH3_mg/L",0.0917142857142857,0.0546678280945149,7,0.0206624968363023,"min",0.516,0.574,0.729,0.971,0.987,0.999,0.996,0.999,1
"MIMA","Stream","MIMASA","NO2_mg/L",0.00608,0.00277800887927547,10,0.00087848354186822,"min",0.815,0.865,0.955,1,1,1,1,1,1
"MIMA","Stream","MIMASA","NO2+NO3_mg/L",0.261666666666667,0.0967691410867466,6,0.0395058364183207,"min",0.788,0.841,0.942,1,1,1,1,1,1
"MIMA","Stream","MIMASA","pH",6.627,0.154059872921032,10,0.0487180094466559,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","PO4_ug/L",13.3333333333333,3.72379734500505,6,1.52023390013218,"min",0.932,0.959,0.993,1,1,1,1,1,1
"MIMA","Stream","MIMASA","Specific conductance",441.5,115.796037161132,10,36.6179221450675,"min",0.993,0.997,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","T_Dis_N_mgL",0.6882,0.0789189457608248,5,0.0352936254867646,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","T_Dis_P_ugL",21.4,4.39317652729776,5,1.96468827043885,"min",0.984,0.992,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASA","TN_mg/L",0.6579,0.168781548491271,10,0.0533734120242571,"min",0.995,0.998,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","TotalArea",2.90763333333333,1.71547292691052,10,0.542480171339281,"min",0.644,0.705,0.847,0.996,0.999,1,1,1,1
"MIMA","Stream","MIMASA","TotalVel",0.296014740084264,0.122984328673665,10,0.0388910595115536,"min",0.869,0.91,0.976,1,1,1,1,1,1
"MIMA","Stream","MIMASA","TP_ug/L",55.54,19.0557194680349,10,6.02594759722025,"min",0.948,0.97,0.996,1,1,1,1,1,1
"MIMA","Stream","MIMASA","Water Temperature",10.497,2.57666041396395,10,0.814811566491842,"min",0.997,0.999,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","ACOLOR",86.998,28.3575589765958,10,8.96744752485963,"min",0.962,0.979,0.998,1,1,1,1,1,1
"MIMA","Stream","MIMASB","ANC",306.676443502899,40.5079075699377,10,12.809725116858,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","BP_mmHg",749.436673015,3.97739761699404,10,1.25776356298272,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","Discharge",0.118465,0.096694611047129,10,0.0305775208373006,"min",0.432,0.484,0.634,0.922,0.957,0.995,0.98,0.992,1
"MIMA","Stream","MIMASB","DO (%)",88.61,3.59797782711962,10,1.13778049044815,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","DO_mg.L",8.421,0.459164700540255,10,0.145200627485635,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","FPH",6.99363333333333,0.110552747591365,9,0.0368509158637882,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","NO2_mg/L",0.00561111111111111,0.00384429591877513,9,0.00128143197292504,"min",0.507,0.565,0.719,0.968,0.985,0.999,0.995,0.999,1
"MIMA","Stream","MIMASB","NO2+NO3_mg/L",0.461166666666667,0.134036437831907,6,0.0547201466047419,"min",0.916,0.947,0.99,1,1,1,1,1,1
"MIMA","Stream","MIMASB","pH",6.716,0.287757614051209,10,0.0909969474457492,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","PO4_ug/L",11.3,2.7669477768834,6,1.12960169971544,"min",0.969,0.984,0.998,1,1,1,1,1,1
"MIMA","Stream","MIMASB","Specific conductance",403.7,111.815373619989,10,35.3591258061873,"min",0.989,0.995,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","T_Dis_N_mgL",0.8898,0.163118668459499,5,0.0729488862149382,"min",0.994,0.998,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","T_Dis_P_ugL",21,2.91547594742265,5,1.30384048104053,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","TN_mg/L",1.0291,0.141627406324561,10,0.0447865183087748,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","TotalArea",0.736566666666667,0.569721933474113,10,0.180161894273312,"min",0.464,0.519,0.672,0.945,0.972,0.998,0.988,0.996,1
"MIMA","Stream","MIMASB","TotalVel",0.123949850960436,0.10446798005873,10,0.0330356759542637,"min",0.413,0.464,0.612,0.906,0.946,0.993,0.973,0.988,1
"MIMA","Stream","MIMASB","TP_ug/L",45.79,17.4844978957552,10,5.52908370950076,"min",0.909,0.942,0.988,1,1,1,1,1,1
"MIMA","Stream","MIMASB","Water Temperature",9.919,2.64300102997416,10,0.835790311288929,"min",0.992,0.997,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","ACOLOR",68.9237,29.809722411209,10,9.42666192367867,"min",0.847,0.892,0.968,1,1,1,1,1,1
"MIMA","Stream","MIMASC","ANC",650.157660273351,361.34627848406,10,114.267726403512,"min",0.686,0.746,0.879,0.998,1,1,1,1,1
"MIMA","Stream","MIMASC","BP_mmHg",666.765404212222,250.060282633258,9,83.3534275444193,"min",0.894,0.93,0.984,1,1,1,1,1,1
"MIMA","Stream","MIMASC","DO (%)",63.1888888888889,12.6279891950821,9,4.20932973169404,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","DO_mg.L",5.64333333333333,1.07887673067872,9,0.359625576892906,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","FPH",7.15288888888889,0.183248768375428,9,0.0610829227918092,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","NO2_mg/L",0.0058,0.00288212884282897,10,0.0009114091653405,"min",0.762,0.817,0.928,1,1,1,1,1,1
"MIMA","Stream","MIMASC","NO2+NO3_mg/L",0.3034,0.0568269302355846,5,0.0254137757918811,"min",0.993,0.997,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","pH",6.74444444444444,0.173861375175103,9,0.0579537917250342,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","PO4_ug/L",7.52,3.92581201791426,5,1.75567650778838,"min",0.493,0.55,0.704,0.961,0.982,0.999,0.993,0.998,1
"MIMA","Stream","MIMASC","Specific conductance",385.444444444444,79.9345218149066,9,26.6448406049689,"min",0.999,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","T_Dis_N_mgL",0.6888,0.0838790796325282,5,0.0375118647896902,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","T_Dis_P_ugL",17.8,5.11859355682789,5,2.28910462845192,"min",0.88,0.919,0.98,1,1,1,1,1,1
"MIMA","Stream","MIMASC","TN_mg/L",0.7951,0.153898559664042,10,0.048666997715769,"min",1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","TP_ug/L",43.7,12.9143331225426,9,4.30477770751419,"min",0.972,0.986,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASC","Water Temperature",12.2955555555556,3.0424378017928,9,1.01414593393093,"min",0.994,0.998,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","ACOLOR",17.75,6.88165262543401,8,2.4330316186073,"min",0.846,0.891,0.968,1,1,1,1,1,1
"MORR","Stream","MORRSA","ANC",432.095076415203,99.7791912864023,8,35.2772713899624,"min",0.994,0.998,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","BP_mmHg",742.210233475,4.20593531489577,8,1.48702269119739,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","Discharge",0.0584325,0.0239917460509115,8,0.00848236316255255,"min",0.813,0.862,0.954,1,1,1,1,1,1
"MORR","Stream","MORRSA","DO (%)",89.9375,2.48132309176259,8,0.87728019225005,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","DO_mg.L",8.57625,0.240293719078488,8,0.0849566591184671,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","FPH",7.2169,0.165800894649778,7,0.0626668477707616,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","NO2+NO3_mg/L",0.458,0.206181473464519,6,0.0841732340672101,"min",0.655,0.715,0.856,0.997,0.999,1,1,1,1
"MORR","Stream","MORRSA","pH",7.02,0.188300671419788,8,0.066574340831456,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","PO4_ug/L",4.76666666666667,2.2294991963817,6,0.910189235513387,"min",0.628,0.689,0.834,0.995,0.998,1,1,1,1
"MORR","Stream","MORRSA","Specific conductance",93.75,19.1814642670619,8,6.78167172816345,"min",0.999,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","T_Dis_N_mgL",0.6252,0.127014566093815,5,0.0568026407836819,"min",0.985,0.993,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","T_Dis_P_ugL",7.1,2.15754490103914,5,0.964883412646315,"min",0.851,0.895,0.97,1,1,1,1,1,1
"MORR","Stream","MORRSA","TN_mg/L",0.566125,0.186219868128281,8,0.065838665772586,"min",0.924,0.953,0.991,1,1,1,1,1,1
"MORR","Stream","MORRSA","TotalArea",0.407833333333333,0.213656841762079,8,0.0755391008284336,"min",0.65,0.71,0.851,0.996,0.999,1,1,1,1
"MORR","Stream","MORRSA","TotalVel",0.12612663208044,0.0772243766927518,8,0.0273029402161746,"min",0.542,0.602,0.756,0.98,0.992,1,0.998,0.999,1
"MORR","Stream","MORRSA","TP_ug/L",15.25,3.57571171736681,8,1.26420500145913,"min",0.993,0.997,1,1,1,1,1,1,1
"MORR","Stream","MORRSA","Water Temperature",9.55375,1.64990854724912,8,0.58333076104875,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","ACOLOR",13.9305,3.86730917793985,10,1.22295054183633,"min",0.989,0.995,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","ANC",590.263514319259,104.053196301491,10,32.904509813332,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","BP_mmHg",745.240690341,3.87376053677015,10,1.22499064062701,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","Discharge",0.48099,0.182192635843372,10,0.0576143702174688,"min",0.912,0.944,0.989,1,1,1,1,1,1
"MORR","Stream","MORRSB","DO (%)",94.47,1.00338316598285,10,0.31729761703766,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","DO_mg.L",8.893,0.15506629406662,10,0.0490362677571974,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","FPH",7.54764444444444,0.099707260406541,9,0.033235753468847,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","NO2+NO3_mg/L",0.267666666666667,0.0485825757516691,6,0.01983375349695,"min",0.998,0.999,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","pH",7.176,0.288104919160441,10,0.0911067749645681,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","PO4_ug/L",7.33333333333333,4.11323068483481,6,1.67921939536732,"min",0.505,0.563,0.718,0.967,0.985,0.999,0.995,0.998,1
"MORR","Stream","MORRSB","Specific conductance",96.5,17.6965156645783,10,5.59612961489159,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","T_Dis_N_mgL",0.348,0.0592832185361085,5,0.0265122613143428,"min",0.997,0.999,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","T_Dis_P_ugL",8.16,1.7184295155752,5,0.768505042273634,"min",0.98,0.99,0.999,1,1,1,1,1,1
"MORR","Stream","MORRSB","TN_mg/L",0.3796,0.0739131622619108,10,0.0233733941813241,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","TotalArea",2.08835833333333,0.602348334030451,10,0.190479268034414,"min",0.984,0.993,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","TotalVel",0.238245287048839,0.0924696712545458,10,0.0292414775651364,"min",0.902,0.936,0.986,1,1,1,1,1,1
"MORR","Stream","MORRSB","TP_ug/L",15.99,2.62062333551899,10,0.828713862962764,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSB","Water Temperature",9.91,1.41360846378652,10,0.447022246525706,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","ACOLOR",16.625,12.2116747418198,8,4.31747900979264,"min",0.428,0.481,0.63,0.92,0.955,0.995,0.979,0.991,1
"MORR","Stream","MORRSC","ANC",446.712222800869,132.884954546305,8,46.9819262386793,"min",0.957,0.976,0.997,1,1,1,1,1,1
"MORR","Stream","MORRSC","BP_mmHg",742.34084037625,3.61050850883743,8,1.27650752506534,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","Discharge",0.12169,0.0707650656347164,8,0.0250192288907095,"min",0.577,0.637,0.789,0.988,0.996,1,0.999,1,1
"MORR","Stream","MORRSC","DO (%)",81.4125,19.4776382771922,8,6.88638505365063,"min",0.992,0.997,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","DO_mg.L",7.98125,1.85109571798512,8,0.654461167406331,"min",0.994,0.998,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","FPH",7.21037142857143,0.286612919656958,7,0.108329501135778,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","NO2+NO3_mg/L",0.141833333333333,0.0299961108590208,6,0.0122458609787598,"min",0.99,0.996,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","pH",6.99875,0.21892187125613,8,0.0774005698576291,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","PO4_ug/L",6.4,3.83718646927668,6,1.56652481627327,"min",0.463,0.519,0.671,0.945,0.972,0.998,0.988,0.996,1
"MORR","Stream","MORRSC","Specific conductance",78.625,19.4123487943702,8,6.86330173562883,"min",0.989,0.995,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","T_Dis_N_mgL",0.2148,0.0238997907940635,5,0.0106883113727099,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","T_Dis_P_ugL",7.6,1.42302494707577,5,0.636396103067893,"min",0.993,0.997,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","TN_mg/L",0.218625,0.0406797159001177,8,0.0143824514848577,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","TotalArea",0.671166666666667,0.211464132573539,8,0.0747638610602403,"min",0.94,0.964,0.994,1,1,1,1,1,1
"MORR","Stream","MORRSC","TotalVel",0.155196050017597,0.0872479749952824,8,0.0308468173819793,"min",0.6,0.661,0.81,0.992,0.997,1,0.999,1,1
"MORR","Stream","MORRSC","TP_ug/L",10.4428571428571,2.23297793902906,7,0.84398632996635,"min",0.995,0.998,1,1,1,1,1,1,1
"MORR","Stream","MORRSC","Water Temperature",9.91375,1.37177609064203,8,0.484996087981277,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSD","ACOLOR",12.8065,4.83262986259954,10,1.52821174543611,"min",0.914,0.946,0.989,1,1,1,1,1,1
"MORR","Stream","MORRSD","ANC",664.594570909679,60.9978795087931,10,19.2892231688299,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSD","BP_mmHg",743.814280419,3.49946732811104,10,1.10662873541747,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSD","Discharge",1.020662,0.386313701249818,10,0.122163118727926,"min",0.913,0.945,0.989,1,1,1,1,1,1
"MORR","Stream","MORRSD","DO (%)",93.02,1.52008771676725,10,0.480693942822943,"min",1,1,1,1,1,1,1,1,1
"MORR","Stream","MORRSD","DO_mg.L",8.1939,0.257429364637715,10,0.0814063128865187,"min",1,1,1,1,1,1,1,1,1
