"ParkCode","LocationType","StationID","variable","mean","sd","N","SE","parm","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"SARA","Stream","SARASA","ACOLOR",150.3888,102.575728604989,10,32.4372935043053,"max",0.545,0.604,0.758,0.98,0.992,1,0.998,0.999,1
"SARA","Stream","SARASA","ANC",3190.1535,116.010422329921,10,36.6857166880608,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","BP_mmHg",763.812006511,3.07916607014281,10,0.973717807556108,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","Discharge",7.95069,4.62364713005028,10,1.46212560278597,"max",0.655,0.715,0.855,0.997,0.999,1,1,1,1
"SARA","Stream","SARASA","DO (%)",112.34,4.47293093073335,10,1.41446495577342,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","DO_mg.L",12.138,1.01203645081478,10,0.320034025968768,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","FPH",8.43127777777778,0.0983199849697124,9,0.0327733283232375,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","NO2_mg/L",0.02672,0.0218136450670472,10,0.00689808024823654,"max",0.431,0.484,0.634,0.922,0.957,0.995,0.98,0.992,1
"SARA","Stream","SARASA","NO2+NO3_mg/L",4.85483333333333,3.13897603792489,6,1.28148160128987,"max",0.419,0.47,0.619,0.911,0.949,0.994,0.975,0.99,1
"SARA","Stream","SARASA","pH",8.621,0.17603345641604,10,0.0556666666666667,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","PO4_ug/L",7.6,4.08949874679037,6,1.66953087223128,"max",0.532,0.591,0.746,0.977,0.99,1,0.997,0.999,1
"SARA","Stream","SARASA","Specific conductance",484.7,35.1126757738569,10,11.1036030188403,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASA","T_Dis_N_mgL",5.522,3.29625090064455,5,1.47412821694722,"max",0.412,0.463,0.611,0.905,0.945,0.993,0.973,0.988,1
"SARA","Stream","SARASA","T_Dis_P_ugL",13.04,4.25534957435931,5,1.90305018325844,"max",0.809,0.86,0.952,1,1,1,1,1,1
"SARA","Stream","SARASA","TN_mg/L",6.2032,3.46515161765446,10,1.0957771549605,"max",0.683,0.742,0.876,0.998,1,1,1,1,1
"SARA","Stream","SARASA","TotalArea",6.16585,3.47359859071892,10,1.09844832238228,"max",0.677,0.737,0.872,0.998,1,1,1,1,1
"SARA","Stream","SARASA","TotalVel",1.92023553399458,0.619987044715268,10,0.196057118109691,"max",0.964,0.981,0.998,1,1,1,1,1,1
"SARA","Stream","SARASA","TP_ug/L",56.65,21.5873033671801,10,6.82650471813114,"max",0.91,0.942,0.988,1,1,1,1,1,1
"SARA","Stream","SARASA","Water Temperature",22.114,1.65714077722913,10,0.524033925958573,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","ACOLOR",256.375,224.576386940899,8,79.399743050142,"max",0.335,0.379,0.511,0.809,0.869,0.969,0.918,0.955,0.995
"SARA","Stream","SARASB","ANC",4417.2375,1027.39680460236,8,363.23962375186,"max",0.994,0.998,1,1,1,1,1,1,1
"SARA","Stream","SARASB","BP_mmHg",763.21164503625,2.8964829075942,8,1.02406135277539,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","Discharge",6.3026125,16.7202273951076,8,5.91149308703084,"max",0.0813,0.0889,0.114,0.157,0.179,0.253,0.199,0.228,0.329
"SARA","Stream","SARASB","DO (%)",98.65,4.4,8,1.5556349186104,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","DO_mg.L",10.935,1.12108365942447,8,0.396362928928238,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","FPH",8.35215714285714,0.0690355429505422,7,0.0260929826102075,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","NO2_mg/L",0.0121833333333333,0.0150586077267013,6,0.00614765086119171,"max",0.169,0.19,0.26,0.42,0.482,0.664,0.542,0.615,0.802
"SARA","Stream","SARASB","NO2+NO3_mg/L",0.0858333333333333,0.0651012032658895,6,0.0265774549404399,"max",0.335,0.379,0.511,0.809,0.87,0.969,0.918,0.955,0.995
"SARA","Stream","SARASB","pH",8.3375,0.115108644332214,8,0.0406970514902493,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","PO4_ug/L",7.73333333333333,1.2863384728238,6,0.525145482488213,"max",0.999,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","Specific conductance",531.75,50.5561922164691,8,17.8743131736179,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","T_Dis_N_mgL",0.3712,0.0997957914944313,5,0.0446300347299887,"max",0.911,0.943,0.988,1,1,1,1,1,1
"SARA","Stream","SARASB","T_Dis_P_ugL",13.4,1.51657508881031,5,0.678232998312527,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASB","TN_mg/L",0.49925,0.239805129219539,8,0.0847839165172263,"max",0.71,0.768,0.895,0.999,1,1,1,1,1
"SARA","Stream","SARASB","TotalArea",2.81323958333333,5.05638492941741,8,1.78770203594026,"max",0.125,0.14,0.188,0.288,0.332,0.477,0.375,0.433,0.608
"SARA","Stream","SARASB","TotalVel",0.85425643237933,1.00848349905384,8,0.356552760447852,"max",0.219,0.248,0.341,0.563,0.635,0.818,0.703,0.776,0.923
"SARA","Stream","SARASB","TP_ug/L",70.375,74.8196641455784,8,26.4527459417192,"max",0.254,0.288,0.394,0.65,0.724,0.887,0.79,0.854,0.964
"SARA","Stream","SARASB","Water Temperature",21.6875,1.74703626587593,8,0.617670595289847,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASC","ACOLOR",71.2091,57.1356633644872,10,18.0678831856419,"max",0.442,0.495,0.646,0.93,0.962,0.996,0.983,0.993,1
"SARA","Stream","SARASC","ANC",3694.1661,487.692825649381,10,154.222012757543,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASC","BP_mmHg",759.069137414,2.49044069687309,10,0.787546497969594,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASC","Discharge",2.00632,3.65460842127975,10,1.15568865672762,"max",0.142,0.159,0.215,0.339,0.39,0.553,0.441,0.506,0.693
"SARA","Stream","SARASC","DO (%)",108.65,36.579418924976,10,11.5674279288392,"max",0.954,0.974,0.997,1,1,1,1,1,1
"SARA","Stream","SARASC","DO_mg.L",11.009,2.59746222301692,10,0.82138967609777,"max",0.998,0.999,1,1,1,1,1,1,1
"SARA","Stream","SARASC","FPH",8.12165555555556,0.160034036310336,9,0.0533446787701119,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASC","NH3_mg/L",0.052,0.0532634959423431,5,0.0238201595292727,"max",0.192,0.217,0.298,0.489,0.558,0.745,0.623,0.698,0.871
"SARA","Stream","SARASC","NO2_mg/L",0.00576,0.00642868571326986,5,0.00287499565217063,"max",0.171,0.193,0.264,0.428,0.49,0.673,0.551,0.624,0.81
"SARA","Stream","SARASC","NO2+NO3_mg/L",0.159166666666667,0.14883200820612,6,0.0607604129164523,"max",0.249,0.281,0.386,0.637,0.711,0.878,0.777,0.843,0.959
"SARA","Stream","SARASC","pH",8.121,0.183874957511891,10,0.0581463670404264,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASC","PO4_ug/L",9.2,2.75317997958724,6,1.12398102000582,"max",0.904,0.938,0.987,1,1,1,1,1,1
"SARA","Stream","SARASC","Specific conductance",663.2,141.027814435467,10,44.5969107051648,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASC","T_Dis_N_mgL",0.6326,0.11925099580297,5,0.0533306665999967,"max",0.992,0.997,1,1,1,1,1,1,1
"SARA","Stream","SARASC","T_Dis_P_ugL",17.6,3.13049516849971,5,1.4,"max",0.996,0.998,1,1,1,1,1,1,1
"SARA","Stream","SARASC","TN_mg/L",0.662,0.186771399190442,10,0.0590623023218326,"max",0.987,0.994,1,1,1,1,1,1,1
"SARA","Stream","SARASC","TotalArea",2.19345,2.23914376554472,10,0.708079430768736,"max",0.316,0.357,0.484,0.777,0.842,0.957,0.895,0.939,0.992
"SARA","Stream","SARASC","TotalVel",0.996263142770912,0.72255557495752,10,0.228492135291828,"max",0.504,0.562,0.717,0.966,0.985,0.999,0.995,0.998,1
"SARA","Stream","SARASC","TP_ug/L",41.69,18.8333303834806,10,5.95562199382511,"max",0.822,0.871,0.958,1,1,1,1,1,1
"SARA","Stream","SARASC","Water Temperature",23.231,2.77040089357319,10,0.8760776855457,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","ACOLOR",165.1099,91.8516840835751,10,29.0460528626333,"max",0.686,0.745,0.878,0.998,1,1,1,1,1
"SARA","Stream","SARASD","ANC",3054.5049,162.153116515396,10,51.2773177883317,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","BP_mmHg",763.601004256,3.85537469999647,10,1.21917652853772,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","Discharge",7.20611,16.5692170568363,10,5.23964649453143,"max",0.107,0.118,0.157,0.232,0.267,0.384,0.3,0.347,0.498
"SARA","Stream","SARASD","DO (%)",114.9,6.99078758875644,10,2.21068114189069,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","DO_mg.L",12.141,1.5740566839998,10,0.497760428765128,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","FPH",8.32283333333333,0.106725699810308,9,0.0355752332701028,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","NH3_mg/L",0.041,0.0464381308840052,5,0.0207677634809336,"max",0.168,0.189,0.258,0.418,0.479,0.66,0.539,0.611,0.799
"SARA","Stream","SARASD","NO2_mg/L",0.01787,0.019992001178249,10,0.00632202587080369,"max",0.277,0.314,0.429,0.702,0.773,0.92,0.836,0.893,0.979
"SARA","Stream","SARASD","NO2+NO3_mg/L",4.15166666666667,2.51679491946934,6,1.02747722332149,"max",0.457,0.511,0.664,0.941,0.969,0.997,0.987,0.995,1
"SARA","Stream","SARASD","pH",8.474,0.206731172728686,10,0.0653741369180335,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","PO4_ug/L",7.7,2.65932322217515,6,1.08566415924386,"max",0.83,0.877,0.961,1,1,1,1,1,1
"SARA","Stream","SARASD","Specific conductance",407.3,35.8331007744391,10,11.3314214073571,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","T_Dis_N_mgL",4.342,2.53945269694082,5,1.13567777120097,"max",0.424,0.476,0.625,0.916,0.953,0.995,0.977,0.991,1
"SARA","Stream","SARASD","T_Dis_P_ugL",13,1.58113883008419,5,0.707106781186548,"max",1,1,1,1,1,1,1,1,1
"SARA","Stream","SARASD","TN_mg/L",5.4121,4.69799480748022,10,1.48563640272817,"max",0.397,0.447,0.592,0.89,0.934,0.99,0.965,0.984,0.999
"SARA","Stream","SARASD","TotalArea",5.47858333333333,5.66043637525706,10,1.78998714962799,"max",0.31,0.351,0.477,0.767,0.833,0.953,0.888,0.933,0.991
"SARA","Stream","SARASD","TotalVel",0.742942415272445,0.673810739213863,10,0.213077664779754,"max",0.373,0.421,0.562,0.863,0.913,0.985,0.951,0.976,0.998
"SARA","Stream","SARASD","TP_ug/L",44.92,13.7963602285369,10,4.36279217423378,"max",0.975,0.987,0.999,1,1,1,1,1,1
"SARA","Stream","SARASD","Water Temperature",20.711,2.01891307390883,10,0.638436371144376,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","ACOLOR",48.7599,18.1034199374962,10,5.72480404409909,"max",0.921,0.95,0.991,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","ANC",486.212,61.7387623242751,10,19.52351088645,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","BP_mmHg",752.131443963,4.28829830640755,10,1.35607899344905,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","DO (%)",123.86,22.3242369534897,10,7.05954357983259,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","DO_mg.L",11.623,1.39202530309059,10,0.440197051835248,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","FPH",7.60701111111111,0.784317634068692,9,0.261439211356231,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","NH3_mg/L",0.0551666666666667,0.0491951894667219,6,0.0200838519988351,"max",0.266,0.301,0.412,0.678,0.75,0.905,0.814,0.875,0.972
"WEFA","Pond","WEFAPA","pH",8.447,0.639288667191903,10,0.202160827065977,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","PO4_ug/L",2.13333333333333,0.708989891794422,6,0.289443911281232,"max",0.852,0.896,0.97,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","Specific conductance",175,33.8033528908992,10,10.6895587685679,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","T_Dis_N_mgL",0.4668,0.064398757751994,5,0.0288,"max",1,1,1,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","T_Dis_P_ugL",11.6,3.286335345031,5,1.46969384566991,"max",0.887,0.925,0.982,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","TN_mg/L",0.6192,0.191249575162927,10,0.0604784259054417,"max",0.974,0.987,0.999,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","TP_ug/L",29.57,11.2556208180624,10,3.55933982642849,"max",0.91,0.943,0.988,1,1,1,1,1,1
"WEFA","Pond","WEFAPA","Water Temperature",28.664,1.67366663347275,10,0.529259860560009,"max",1,1,1,1,1,1,1,1,1
