"NPSTORET Org ID/Code","StationID","Visit Start Date","Depth to Activity","Depth.Units","Local Characteristic Name","Result Value/Text","Lower Quantification Limit","Upper Quantification Limit"
"NETN","NETN_SARA_SB00","08/23/12","stream",NA,"DOC.mgL","4.49",NA,NA
"NETN","NETN_SARA_SB00","05/16/13","stream",NA,"DOC.mgL","3.05",NA,NA
"NETN","NETN_SARA_SB00","08/15/13","stream",NA,"DOC.mgL","3.63",NA,NA
"NETN","NETN_SARA_SC00","05/16/12","stream",NA,"DOC.mgL","6.12",NA,NA
"NETN","NETN_SARA_SC00","08/23/12","stream",NA,"DOC.mgL","6.71",NA,NA
"NETN","NETN_SARA_SC00","05/16/13","stream",NA,"DOC.mgL","4.61",NA,NA
"NETN","NETN_SARA_SC00","08/15/13","stream",NA,"DOC.mgL","5.12",NA,NA
"NETN","NETN_SARA_SC00","05/20/14","stream",NA,"DOC.mgL","3.37",NA,NA
"NETN","NETN_SARA_SC00","08/20/14","stream",NA,"DOC.mgL","3.04",NA,NA
"NETN","NETN_SARA_SC00","05/28/15","stream",NA,"DOC.mgL","5.682",NA,NA
"NETN","NETN_SARA_SC00","08/12/15","stream",NA,"DOC.mgL","7.3",NA,NA
"NETN","NETN_SARA_SC00","05/10/16","stream",NA,"DOC.mgL","3.377",NA,NA
"NETN","NETN_SARA_SC00","05/11/17","stream",NA,"DOC.mgL","4.236",NA,NA
"NETN","NETN_SARA_SD00","05/17/12","stream",NA,"DOC.mgL","4.79",NA,NA
"NETN","NETN_SARA_SD00","08/23/12","stream",NA,"DOC.mgL","1.74",NA,NA
"NETN","NETN_SARA_SD00","05/16/13","stream",NA,"DOC.mgL","3.02",NA,NA
"NETN","NETN_SARA_SD00","08/15/13","stream",NA,"DOC.mgL","4.46",NA,NA
"NETN","NETN_SARA_SD00","05/20/14","stream",NA,"DOC.mgL","3.11",NA,NA
"NETN","NETN_SARA_SD00","08/20/14","stream",NA,"DOC.mgL","2.69",NA,NA
"NETN","NETN_SARA_SD00","05/28/15","stream",NA,"DOC.mgL","5.358",NA,NA
"NETN","NETN_SARA_SD00","08/12/15","stream",NA,"DOC.mgL","7.3",NA,NA
"NETN","NETN_SARA_SD00","05/10/16","stream",NA,"DOC.mgL","4.095",NA,NA
"NETN","NETN_SARA_SD00","08/09/16","stream",NA,"DOC.mgL","1.658",NA,NA
"NETN","NETN_SARA_SD00","05/11/17","stream",NA,"DOC.mgL","3.804",NA,NA
"NETN","NETN_SARA_SD00","08/10/17","stream",NA,"DOC.mgL","3.11",NA,NA
"NETN","NETN_WEFA_PA00","06/28/12","epilimnion",NA,"DOC.mgL","4.69",NA,NA
"NETN","NETN_WEFA_PA00","08/15/12","epilimnion",NA,"DOC.mgL","4.29",NA,NA
"NETN","NETN_WEFA_PA00","06/18/13","epilimnion",NA,"DOC.mgL","5.01",NA,NA
"NETN","NETN_WEFA_PA00","08/28/13","epilimnion",NA,"DOC.mgL","5.54",NA,NA
"NETN","NETN_WEFA_PA00","06/11/14","epilimnion",NA,"DOC.mgL","4.89",NA,NA
"NETN","NETN_WEFA_PA00","08/12/14","epilimnion",NA,"DOC.mgL","5",NA,NA
"NETN","NETN_WEFA_PA00","06/17/15","epilimnion",NA,"DOC.mgL","4.132",NA,NA
"NETN","NETN_WEFA_PA00","08/20/15","epilimnion",NA,"DOC.mgL","4.8",NA,NA
"NETN","NETN_WEFA_PA00","06/23/16","epilimnion",NA,"DOC.mgL","5.83",NA,NA
"NETN","NETN_WEFA_PA00","08/25/16","epilimnion",NA,"DOC.mgL","5.401",NA,NA
"NETN","NETN_WEFA_PA00","06/22/17","epilimnion",NA,"DOC.mgL","5.375",NA,NA
"NETN","NETN_WEFA_PA00","08/24/17","epilimnion",NA,"DOC.mgL","6.193",NA,NA
"NETN","NETN_ACAD_BOWL","04/12/06","epilimnion",NA,"K.ueqL","5.46",NA,NA
"NETN","NETN_ACAD_BOWL","10/11/06","epilimnion",NA,"K.ueqL","5.63",NA,NA
"NETN","NETN_ACAD_BOWL","05/01/07","epilimnion",NA,"K.ueqL","7.1624",NA,NA
"NETN","NETN_ACAD_BOWL","10/29/07","epilimnion",NA,"K.ueqL","7.9298",NA,NA
"NETN","NETN_ACAD_BOWL","04/30/08","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_BOWL","10/28/08","epilimnion",NA,"K.ueqL","8.1824",NA,NA
"NETN","NETN_ACAD_BOWL","04/30/09","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_BOWL","10/26/09","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_BOWL","04/20/10","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_BOWL","10/18/10","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_BOWL","04/25/11","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_BOWL","10/17/11","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_BOWL","04/26/12","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_BOWL","10/15/12","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_BOWL","04/23/13","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_BOWL","10/28/13","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_BOWL","04/29/14","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_BOWL","10/28/14","epilimnion",NA,"K.ueqL","6.6482",NA,NA
"NETN","NETN_ACAD_BOWL","05/04/15","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_BOWL","10/15/15","epilimnion",NA,"K.ueqL","5.7810387089",NA,NA
"NETN","NETN_ACAD_BOWL","04/20/16","epilimnion",NA,"K.ueqL","7.4153",NA,NA
"NETN","NETN_ACAD_BOWL","10/24/16","epilimnion",NA,"K.ueqL","6.6482",NA,NA
"NETN","NETN_ACAD_BOWL","04/12/17","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_BOWL","10/31/17","epilimnion",NA,"K.ueqL","7.7363610112",NA,NA
"NETN","NETN_ACAD_BOWL","04/24/18","epilimnion",NA,"K.ueqL","4.3469",NA,NA
"NETN","NETN_ACAD_BOWL","10/23/18","epilimnion",NA,"K.ueqL","5.8462647105",NA,NA
"NETN","NETN_ACAD_BOWL","04/24/19","epilimnion",NA,"K.ueqL","4.3469",NA,NA
"NETN","NETN_ACAD_BUBL","04/12/06","epilimnion",NA,"K.ueqL","5.54",NA,NA
"NETN","NETN_ACAD_BUBL","10/17/06","epilimnion",NA,"K.ueqL","5.88",NA,NA
"NETN","NETN_ACAD_BUBL","05/01/07","epilimnion",NA,"K.ueqL","7.1624",NA,NA
"NETN","NETN_ACAD_BUBL","10/24/07","epilimnion",NA,"K.ueqL","6.6508",NA,NA
"NETN","NETN_ACAD_BUBL","04/24/08","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_BUBL","10/23/08","epilimnion",NA,"K.ueqL","7.1596",NA,NA
"NETN","NETN_ACAD_BUBL","04/23/09","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_BUBL","10/28/09","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_BUBL","04/21/10","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_BUBL","10/14/10","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_BUBL","04/19/11","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_BUBL","10/19/11","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_BUBL","04/30/12","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_BUBL","10/25/12","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_BUBL","04/22/13","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_BUBL","10/24/13","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_BUBL","04/28/14","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_BUBL","10/29/14","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_BUBL","04/23/15","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_BUBL","10/19/15","epilimnion",NA,"K.ueqL","5.5907240116",NA,NA
"NETN","NETN_ACAD_BUBL","04/14/16","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_BUBL","10/19/16","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_BUBL","04/17/17","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_BUBL","10/23/17","epilimnion",NA,"K.ueqL","5.254811433",NA,NA
"NETN","NETN_ACAD_BUBL","04/18/18","epilimnion",NA,"K.ueqL","4.0912",NA,NA
"NETN","NETN_ACAD_BUBL","10/23/18","epilimnion",NA,"K.ueqL","5.4986160133",NA,NA
"NETN","NETN_ACAD_BUBL","04/22/19","epilimnion",NA,"K.ueqL","4.3469",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/06","epilimnion",NA,"K.ueqL","5.6",NA,NA
"NETN","NETN_ACAD_EAGL","10/11/06","epilimnion",NA,"K.ueqL","5.88",NA,NA
"NETN","NETN_ACAD_EAGL","04/26/07","epilimnion",NA,"K.ueqL","6.1392",NA,NA
"NETN","NETN_ACAD_EAGL","10/24/07","epilimnion",NA,"K.ueqL","6.395",NA,NA
"NETN","NETN_ACAD_EAGL","04/23/08","epilimnion",NA,"K.ueqL","8.6938",NA,NA
"NETN","NETN_ACAD_EAGL","10/21/08","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_EAGL","04/27/09","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_EAGL","10/21/09","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_EAGL","04/13/10","epilimnion",NA,"K.ueqL","6.6482",NA,NA
"NETN","NETN_ACAD_EAGL","10/14/10","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/11","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_EAGL","10/24/11","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_EAGL","04/19/12","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_EAGL","10/17/12","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/13","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_EAGL","10/23/13","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_EAGL","04/28/14","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_EAGL","10/20/14","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_EAGL","04/23/15","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_EAGL","10/14/15","epilimnion",NA,"K.ueqL","7.1602303005",NA,NA
"NETN","NETN_ACAD_EAGL","04/14/16","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_EAGL","10/18/16","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_EAGL","04/12/17","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_EAGL","10/17/17","epilimnion",NA,"K.ueqL","5.9825886085",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/18","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_EAGL","10/22/18","epilimnion",NA,"K.ueqL","5.4913165454",NA,NA
"NETN","NETN_ACAD_EAGL","04/17/19","epilimnion",NA,"K.ueqL","3.8355",NA,NA
"NETN","NETN_ACAD_ECHO","04/19/06","epilimnion",NA,"K.ueqL","9.28",NA,NA
"NETN","NETN_ACAD_ECHO","10/24/06","epilimnion",NA,"K.ueqL","9.72",NA,NA
"NETN","NETN_ACAD_ECHO","04/26/07","epilimnion",NA,"K.ueqL","10.232",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/07","epilimnion",NA,"K.ueqL","10.232",NA,NA
"NETN","NETN_ACAD_ECHO","04/28/08","epilimnion",NA,"K.ueqL","14.0635",NA,NA
"NETN","NETN_ACAD_ECHO","10/20/08","epilimnion",NA,"K.ueqL","9.9723",NA,NA
"NETN","NETN_ACAD_ECHO","04/22/09","epilimnion",NA,"K.ueqL","10.7394",NA,NA
"NETN","NETN_ACAD_ECHO","10/29/09","epilimnion",NA,"K.ueqL","11.2508",NA,NA
"NETN","NETN_ACAD_ECHO","04/28/10","epilimnion",NA,"K.ueqL","13.0407",NA,NA
"NETN","NETN_ACAD_ECHO","10/13/10","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_ECHO","04/18/11","epilimnion",NA,"K.ueqL","9.9723",NA,NA
"NETN","NETN_ACAD_ECHO","10/18/11","epilimnion",NA,"K.ueqL","11.2508",NA,NA
"NETN","NETN_ACAD_ECHO","04/25/12","epilimnion",NA,"K.ueqL","10.228",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/12","epilimnion",NA,"K.ueqL","11.7622",NA,NA
"NETN","NETN_ACAD_ECHO","04/24/13","epilimnion",NA,"K.ueqL","2.0456",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/13","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_ECHO","04/28/14","epilimnion",NA,"K.ueqL","12.0179",NA,NA
"NETN","NETN_ACAD_ECHO","10/21/14","epilimnion",NA,"K.ueqL","12.785",NA,NA
"NETN","NETN_ACAD_ECHO","04/22/15","epilimnion",NA,"K.ueqL","9.2052",NA,NA
"NETN","NETN_ACAD_ECHO","10/19/15","epilimnion",NA,"K.ueqL","11.7703752404",NA,NA
"NETN","NETN_ACAD_ECHO","04/21/16","epilimnion",NA,"K.ueqL","12.5293",NA,NA
"NETN","NETN_ACAD_ECHO","10/17/16","epilimnion",NA,"K.ueqL","12.0179",NA,NA
"NETN","NETN_ACAD_ECHO","04/09/17","epilimnion",NA,"K.ueqL","9.4609",NA,NA
"NETN","NETN_ACAD_ECHO","10/24/17","epilimnion",NA,"K.ueqL","13.8035208605",NA,NA
"NETN","NETN_ACAD_ECHO","04/18/18","epilimnion",NA,"K.ueqL","10.7394",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/18","epilimnion",NA,"K.ueqL","11.6647299727",NA,NA
"NETN","NETN_ACAD_ECHO","04/17/19","epilimnion",NA,"K.ueqL","9.2052",NA,NA
"NETN","NETN_ACAD_JORD","04/12/06","epilimnion",NA,"K.ueqL","6.24",NA,NA
"NETN","NETN_ACAD_JORD","10/16/06","epilimnion",NA,"K.ueqL","6.65",NA,NA
"NETN","NETN_ACAD_JORD","05/01/07","epilimnion",NA,"K.ueqL","7.4182",NA,NA
"NETN","NETN_ACAD_JORD","10/24/07","epilimnion",NA,"K.ueqL","6.1392",NA,NA
"NETN","NETN_ACAD_JORD","04/24/08","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_JORD","10/21/08","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_JORD","04/23/09","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_JORD","10/27/09","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_JORD","04/21/10","epilimnion",NA,"K.ueqL","6.9039",NA,NA
"NETN","NETN_ACAD_JORD","10/26/10","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_JORD","04/20/11","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_JORD","10/19/11","epilimnion",NA,"K.ueqL","6.1368",NA,NA
"NETN","NETN_ACAD_JORD","04/30/12","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_JORD","10/18/12","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_JORD","04/22/13","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_JORD","10/23/13","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_JORD","04/24/14","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_JORD","10/29/14","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_JORD","04/23/15","epilimnion",NA,"K.ueqL","5.21628",NA,NA
"NETN","NETN_ACAD_JORD","10/20/15","epilimnion",NA,"K.ueqL","5.7373702629",NA,NA
"NETN","NETN_ACAD_JORD","04/13/16","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_JORD","10/19/16","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_JORD","04/17/17","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_JORD","10/23/17","epilimnion",NA,"K.ueqL","5.7998122029",NA,NA
"NETN","NETN_ACAD_JORD","04/18/18","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_JORD","10/23/18","epilimnion",NA,"K.ueqL","5.3144376046",NA,NA
"NETN","NETN_ACAD_JORD","04/22/19","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_LONG","04/18/06","epilimnion",NA,"K.ueqL","7.94",NA,NA
"NETN","NETN_ACAD_LONG","10/24/06","epilimnion",NA,"K.ueqL","7.93",NA,NA
"NETN","NETN_ACAD_LONG","04/26/07","epilimnion",NA,"K.ueqL","8.4414",NA,NA
"NETN","NETN_ACAD_LONG","10/22/07","epilimnion",NA,"K.ueqL","8.1856",NA,NA
"NETN","NETN_ACAD_LONG","04/28/08","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_LONG","04/22/09","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_LONG","10/21/09","epilimnion",NA,"K.ueqL","8.1824",NA,NA
"NETN","NETN_ACAD_LONG","04/20/10","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_LONG","10/20/10","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_LONG","04/18/11","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_LONG","10/18/11","epilimnion",NA,"K.ueqL","8.6938",NA,NA
"NETN","NETN_ACAD_LONG","04/25/12","epilimnion",NA,"K.ueqL","7.4153",NA,NA
"NETN","NETN_ACAD_LONG","10/24/12","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_LONG","04/25/13","epilimnion",NA,"K.ueqL","3.5798",NA,NA
"NETN","NETN_ACAD_LONG","10/29/13","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_LONG","04/28/14","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_LONG","10/21/14","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_LONG","04/22/15","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_LONG","10/14/15","epilimnion",NA,"K.ueqL","9.0151734766",NA,NA
"NETN","NETN_ACAD_LONG","04/20/16","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_LONG","10/17/16","epilimnion",NA,"K.ueqL","8.9495",NA,NA
"NETN","NETN_ACAD_LONG","04/09/17","epilimnion",NA,"K.ueqL","7.4153",NA,NA
"NETN","NETN_ACAD_LONG","10/27/17","epilimnion",NA,"K.ueqL","8.8251474646",NA,NA
"NETN","NETN_ACAD_LONG","04/18/18","epilimnion",NA,"K.ueqL","7.1596",NA,NA
"NETN","NETN_ACAD_LONG","10/29/18","epilimnion",NA,"K.ueqL","8.7431940804",NA,NA
"NETN","NETN_ACAD_LONG","04/17/19","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_SAMP","04/12/06","epilimnion",NA,"K.ueqL","6.43",NA,NA
"NETN","NETN_ACAD_SAMP","10/11/06","epilimnion",NA,"K.ueqL","6.14",NA,NA
"NETN","NETN_ACAD_SAMP","05/02/07","epilimnion",NA,"K.ueqL","6.9066",NA,NA
"NETN","NETN_ACAD_SAMP","10/23/07","epilimnion",NA,"K.ueqL","5.6276",NA,NA
"NETN","NETN_ACAD_SAMP","04/30/08","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_SAMP","10/20/08","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_SAMP","04/27/09","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_SAMP","10/20/09","epilimnion",NA,"K.ueqL","4.0912",NA,NA
"NETN","NETN_ACAD_SAMP","04/22/10","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_SAMP","10/19/10","epilimnion",NA,"K.ueqL","5.114",NA,NA
"NETN","NETN_ACAD_SAMP","04/25/11","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_SAMP","10/25/11","epilimnion",NA,"K.ueqL","4.0912",NA,NA
"NETN","NETN_ACAD_SAMP","04/18/12","epilimnion",NA,"K.ueqL","3.0684",NA,NA
"NETN","NETN_ACAD_SAMP","10/18/12","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_SAMP","04/29/13","epilimnion",NA,"K.ueqL","5.3697",NA,NA
"NETN","NETN_ACAD_SAMP","10/28/13","epilimnion",NA,"K.ueqL","*Present <QL","1.28",NA
"NETN","NETN_ACAD_SAMP","04/30/14","epilimnion",NA,"K.ueqL","3.8355",NA,NA
"NETN","NETN_ACAD_SAMP","10/30/14","epilimnion",NA,"K.ueqL","7.7",NA,NA
"NETN","NETN_ACAD_SAMP","05/05/15","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_SAMP","10/21/15","epilimnion",NA,"K.ueqL","8.1824",NA,NA
"NETN","NETN_ACAD_SAMP","04/27/16","epilimnion",NA,"K.ueqL","6.9039",NA,NA
"NETN","NETN_ACAD_SAMP","10/24/16","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_SAMP","04/17/17","epilimnion",NA,"K.ueqL","4.0912",NA,NA
"NETN","NETN_ACAD_SAMP","10/31/17","epilimnion",NA,"K.ueqL","10.50927",NA,NA
"NETN","NETN_ACAD_SAMP","04/25/18","epilimnion",NA,"K.ueqL","9.4609",NA,NA
"NETN","NETN_ACAD_SAMP","10/25/18","epilimnion",NA,"K.ueqL","8.719671726",NA,NA
"NETN","NETN_ACAD_SAMP","04/29/19","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_SEAL","04/19/06","epilimnion",NA,"K.ueqL","7.34",NA,NA
"NETN","NETN_ACAD_SEAL","10/24/06","epilimnion",NA,"K.ueqL","6.91",NA,NA
"NETN","NETN_ACAD_SEAL","04/25/07","epilimnion",NA,"K.ueqL","8.4414",NA,NA
"NETN","NETN_ACAD_SEAL","10/22/07","epilimnion",NA,"K.ueqL","8.953",NA,NA
"NETN","NETN_ACAD_SEAL","04/29/08","epilimnion",NA,"K.ueqL","11.7622",NA,NA
"NETN","NETN_ACAD_SEAL","10/20/08","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_SEAL","04/29/09","epilimnion",NA,"K.ueqL","8.6938",NA,NA
"NETN","NETN_ACAD_SEAL","10/21/09","epilimnion",NA,"K.ueqL","7.671",NA,NA
"NETN","NETN_ACAD_SEAL","04/29/10","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_SEAL","10/18/10","epilimnion",NA,"K.ueqL","8.1824",NA,NA
"NETN","NETN_ACAD_SEAL","04/21/11","epilimnion",NA,"K.ueqL","7.4153",NA,NA
"NETN","NETN_ACAD_SEAL","10/24/11","epilimnion",NA,"K.ueqL","8.6938",NA,NA
"NETN","NETN_ACAD_SEAL","04/25/12","epilimnion",NA,"K.ueqL","9.4609",NA,NA
"NETN","NETN_ACAD_SEAL","10/25/12","epilimnion",NA,"K.ueqL","8.6938",NA,NA
"NETN","NETN_ACAD_SEAL","04/25/13","epilimnion",NA,"K.ueqL","3.8355",NA,NA
"NETN","NETN_ACAD_SEAL","10/22/13","epilimnion",NA,"K.ueqL","8.1824",NA,NA
"NETN","NETN_ACAD_SEAL","04/28/14","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_SEAL","10/27/14","epilimnion",NA,"K.ueqL","8.4381",NA,NA
"NETN","NETN_ACAD_SEAL","04/22/15","epilimnion",NA,"K.ueqL","9.4609",NA,NA
"NETN","NETN_ACAD_SEAL","10/19/15","epilimnion",NA,"K.ueqL","9.992216473",NA,NA
"NETN","NETN_ACAD_SEAL","04/13/16","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_SEAL","10/20/16","epilimnion",NA,"K.ueqL","10.4837",NA,NA
"NETN","NETN_ACAD_SEAL","04/09/17","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_SEAL","10/24/17","epilimnion",NA,"K.ueqL","10.2869053533",NA,NA
"NETN","NETN_ACAD_SEAL","04/18/18","epilimnion",NA,"K.ueqL","8.6938",NA,NA
"NETN","NETN_ACAD_SEAL","10/15/18","epilimnion",NA,"K.ueqL","11.0486778438",NA,NA
"NETN","NETN_ACAD_SEAL","04/17/19","epilimnion",NA,"K.ueqL","7.9267",NA,NA
"NETN","NETN_ACAD_UHAD","04/18/06","epilimnion",NA,"K.ueqL","5.48",NA,NA
"NETN","NETN_ACAD_UHAD","10/11/06","epilimnion",NA,"K.ueqL","6.4",NA,NA
"NETN","NETN_ACAD_UHAD","04/30/07","epilimnion",NA,"K.ueqL","9.4646",NA,NA
"NETN","NETN_ACAD_UHAD","10/18/07","epilimnion",NA,"K.ueqL","8.4414",NA,NA
"NETN","NETN_ACAD_UHAD","04/23/08","epilimnion",NA,"K.ueqL","7.671",NA,NA
"NETN","NETN_ACAD_UHAD","10/21/08","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_UHAD","04/22/09","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_UHAD","10/15/09","epilimnion",NA,"K.ueqL","5.6254",NA,NA
"NETN","NETN_ACAD_UHAD","04/14/10","epilimnion",NA,"K.ueqL","5.8811",NA,NA
"NETN","NETN_ACAD_UHAD","10/20/10","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_UHAD","04/19/11","epilimnion",NA,"K.ueqL","4.6026",NA,NA
"NETN","NETN_ACAD_UHAD","10/24/11","epilimnion",NA,"K.ueqL","6.3925",NA,NA
"NETN","NETN_ACAD_UHAD","04/19/12","epilimnion",NA,"K.ueqL","4.8583",NA,NA
"NETN","NETN_ACAD_UHAD","10/17/12","epilimnion",NA,"K.ueqL","6.1368",NA,NA
